公司或商業登記名稱,公司統一編號,業者地址,食品業者登錄字號,登錄項目
升騰食堂,76437361,台北市信義區吳興街156巷83號,A-200161006-00001-4,餐飲場所
來裡麵,42540042,台北市信義區信安街153號1樓,A-200161010-00001-9,餐飲場所
少點鹽企業社,,台北市信義區永吉路278巷30號,A-200161114-00001-4,餐飲場所
鼎越豐越式麵食館,48923947,台北市信義區永吉路30巷167弄2號,A-200161216-00001-7,餐飲場所
榖稻熱腸,,台北市信義區吳興街169號,A-200161331-00001-5,餐飲場所
饗食商行,72996764,台北市信義區忠孝東路5段524巷8號,A-200161353-00001-9,餐飲場所
初伴工作室,,台北市信義區松山路541巷14弄1號,A-200161371-00001-9,餐飲場所
瓏香麵食館越南美食,,台北市信義區吳興街203號,A-200161516-00001-0,餐飲場所
啾愛雞蛋糕,,台北市信義區林口街3之1號,A-200161645-00001-3,餐飲場所
擇膳顧食有限公司,43906363,台北市信義區信義路五段7號5樓,A-143906363-00006-8,餐飲場所
壹舍國際股份有限公司,43941191,台北市信義區松高路19號6樓,A-143941191-00002-2,餐飲場所
壹舍國際股份有限公司,43941191,台北市信義區松智路17號4樓,A-143941191-00005-5,餐飲場所
壹舍國際股份有限公司,43941191,台北市信義區松智路17號4樓,A-143941191-00006-6,餐飲場所
啡卡咖啡股份有限公司,43941565,台北市信義區松仁路58號B3,A-143941565-00009-4,餐飲場所
集鷹國際股份有限公司,45002849,台北市信義區松壽路12號4樓,A-145002849-00008-8,餐飲場所
集鷹國際股份有限公司,45002849,台北市信義區信義路6段103號1樓,A-145002849-00009-9,餐飲場所
凱森食品有限公司,45107668,台北市信義區忠孝東路四段505號B2,A-145107668-00001-6,餐飲場所
吉米達人國際餐飲有限公司,45128707,台北市信義區信義區忠孝東路五段8號B2,A-145128707-00005-7,餐飲場所
吉米達人國際餐飲有限公司,45128707,台北市信義區松高路12號 B2,A-145128707-00015-8,餐飲場所
吉米達人國際餐飲有限公司,45128707,台北市信義區忠孝東路四段505號B區B2商場,A-145128707-00022-6,餐飲場所
星恩國際股份有限公司,45899471,台北市信義區台北市松壽路12號4樓,A-145899471-00017-3,餐飲場所
湯城餐飲有限公司,47106010,台北市信義區松仁路58號14樓,A-147106010-00007-4,餐飲場所
御藏商行,47957834,台北市信義區忠孝東路四段515號B2,A-147957834-00002-7,餐飲場所
傑克漢堡行,48501215,台北市信義區大道路42巷21號1樓,A-148501215-00001-5,餐飲場所
品妍餐廳,48673602,台北市信義區永吉路195號地下1樓,A-148673602-00001-5,餐飲場所
配個國際有限公司,28843571,台北市信義區嘉興街309號一樓,A-200194308-00001-5,餐飲場所
易家涼麵,20973240,台北市信義區林口街1號,A-200194470-00001-5,餐飲場所
聚序小吃店,,台北市信義區忠孝東路5段372巷29弄2號1樓,A-200194500-00001-9,餐飲場所
菜鳥串場小吃店,75928706,台北市信義區信義區松山路541巷14弄2號,A-200194598-00001-6,餐飲場所
今町日料供應所 Y629,,台北市信義區松山路541巷14弄2號,A-200194599-00001-7,餐飲場所
日滿堂小炒店 Y630,,台北市信義區信義區松山路541巷14弄2號,A-200194603-00001-3,餐飲場所
夜半食堂 Y631,,台北市信義區信義區松山路541巷14弄2號,A-200194611-00001-2,餐飲場所
Hearty Market C831,,台北市信義區永吉路278巷30號,A-200194638-00001-1,餐飲場所
阿芬食品行,,台北市信義區光復南路417巷219號,A-200194780-00001-9,餐飲場所
鄭姑媽小吃店,48857593,台北市信義區忠孝東路5段790巷25弄13號1樓,A-200195259-00001-1,餐飲場所
停看廳TKT LightMeals,,台北市信義區松德路22號,A-202264403-00001-1,餐飲場所
停看廳TKT Pasta義大利麵,,台北市信義區松,A-202264431-00001-2,餐飲場所
畊上實業有限公司,94096106,台北市信義區市府路45號B1,A-202264497-00001-4,餐飲場所
熊香手作專賣店,,台北市信義區台北市信義區松仁路289號,A-202264517-00112-0,餐飲場所
熊香手作專賣店,,台北市信義區台北市信義區忠孝東路四段559巷16弄15號,A-202264517-00148-9,餐飲場所
隱寓餐飲有限公司,93639047,台北市信義區信義路6段34號,A-202265108-00001-4,餐飲場所
照生私廚,,台北市信義區松德路25巷58號4樓,A-202265221-00001-0,餐飲場所
盧庫瑪斯國際有限公司,83041415,台北市信義區忠孝東路4段553巷20號1樓,A-202265233-00001-3,餐飲場所
永春小榷幸早午餐,,台北市信義區虎林街82巷29之1號,A-202265371-00001-6,餐飲場所
無二工作室,,台北市信義區忠孝東路四段553巷22弄37號,A-202265644-00001-9,餐飲場所
食全食美早餐店,88200643,台北市信義區四維里虎林街91號,A-202265656-00001-2,餐飲場所
品品企業有限公司,,台北市信義區松高路12號 新光三越A8 B2,A-202265695-00001-5,餐飲場所
呼呼車輪餅,,台北市信義區信義路6段76巷2弄89號,A-202265776-00001-5,餐飲場所
早餐店 阿姨,,台北市信義區松山路606號,A-202265808-00001-1,餐飲場所
停看廳TKT Cafe x Dessert,,台北市信義區松德路22號,A-202265812-00001-6,餐飲場所
海天一角麵食舗,93137585,台北市信義區莊敬路302號1樓,A-202265935-00001-2,餐飲場所
煲悦湯品,,台北市信義區仁愛路四段496巷7號,A-202287769-00001-1,餐飲場所
老何經濟小吃店,48896499,台北市信義區福德街268巷5號,A-202288059-00001-4,餐飲場所
興煙國際股份有限公司,93789256,台北市信義區基隆路2段131之8號,A-202288079-00001-6,餐飲場所
享半天早餐店,88217454,台北市信義區松山路515巷2弄2號,A-202288271-00001-0,餐飲場所
吟鮮小吃店,31873985,台北市信義區虎林街132巷37號1樓,A-202288532-00001-0,餐飲場所
煲悅湯品,,台北市信義區林口街66巷2號,A-202288641-00001-1,餐飲場所
外送合約平台,,台北市信義區永吉路30巷151弄2-1號,A-202288732-00001-2,餐飲場所
圓滿小吃店,81718448,台北市信義區福德街225號1樓,A-202316606-00001-4,餐飲場所
活綠谷養生坊,26328000,台北市信義區吳興街２８４巷１８弄３號１樓,A-202316745-00001-8,餐飲場所
樂多邑有限公司,60560950,台北市信義區基隆路1段396號1樓、396之1號1樓,A-160560950-00001-0,餐飲場所
小品雅廚股份有限公司,60561395,台北市信義區忠孝東路五段37號,A-160561395-00003-6,餐飲場所
凌澐有限公司,60567010,台北市信義區忠孝東路五段8號地下二樓,A-160567010-00001-4,餐飲場所
奕祐家有限公司,60567742,台北市信義區松山路226號,A-160567742-00001-6,餐飲場所
阿布商行股份有限公司,60587183,台北市信義區忠孝東路5段372巷29弄2號1樓,A-160587183-00001-7,餐飲場所
雙點有限公司,60594570,台北市信義區嘉興街216巷3號、5號,A-160594570-00001-5,餐飲場所
香港商日山國際有限公司,60599998,台北市信義區松,A-160599998-00001-4,餐飲場所
拉朵蕾股份有限公司,60605892,台北市信義區市府路45號4樓,A-160605892-00001-5,餐飲場所
李好行銷顧問有限公司,60605979,台北市信義區松壽路12號5樓,A-160605979-00001-1,餐飲場所
臺灣斯福比餐飲管理顧問有限公司,60606288,台北市信義區市府路45號b1 樓,A-160606288-00001-5,餐飲場所
日山餐飲有限公司,60618030,台北市信義區松高路19號,A-160618030-00001-3,餐飲場所
咖啡雲股份有限公司,60619592,台北市信義區松壽路20號,A-160619592-00001-7,餐飲場所
三分股份有限公司,60639149,台北市信義區基隆路1段147巷5弄7號1樓,A-160639149-00001-7,餐飲場所
福成食品股份有限公司,60639197,台北市信義區廣居里忠孝東路五段２５６號１樓,A-160639197-00012-2,餐飲場所
福成食品股份有限公司,60639197,臺北市信義區莊敬路４７６號１樓,A-160639197-00015-5,餐飲場所
閤筵股份有限公司,60650930,台北市信義區忠孝東路四段505號7樓,A-160650930-00001-8,餐飲場所
宇川家股份有限公司,60655843,台北市信義區松高路11號B2-132-1,A-160655843-00003-8,餐飲場所
物語台灣股份有限公司,60677059,台北市信義區信義區松壽路11號B2,A-160677059-00001-9,餐飲場所
上好覓製菓股份有限公司,60695747,台北市信義區忠孝東路四段505號B2,A-160695747-00003-5,餐飲場所
象奔奔國際餐飲有限公司,60698202,台北市信義區松壽路11號B2,A-160698202-00001-2,餐飲場所
祥呈有限公司,60703134,台北市信義區基隆路1段169號1樓,A-160703134-00001-3,餐飲場所
喫滷霸商行,75063076,台北市信義區基隆路1段184號,A-175063076-00001-3,餐飲場所
霸王鹹酥雞,75148700,台北市信義區忠孝東路5段71巷3弄27號1樓,A-175148700-00001-1,餐飲場所
未來企業社,75164335,台北市信義區忠孝東路4段553巷46弄11號1樓,A-175164335-00001-3,餐飲場所
施工中小吃店,75165502,台北市信義區莊敬路190之1號,A-175165502-00001-0,餐飲場所
惡淞山小吃店,75510687,台北市信義區松山路459號1樓,A-175510687-00001-8,餐飲場所
象子企業社,75578790,台北市信義區信義路5段150巷14弄2之2號1樓,A-175578790-00001-7,餐飲場所
柏瑞小吃店,75586840,台北市信義區基隆路2段69號,A-175586840-00002-3,餐飲場所
百村美食館,75906317,台北市信義區松壽路11號b2,A-175906317-00001-7,餐飲場所
好多美味食堂,75909975,台北市信義區虎林街121巷8號,A-175909975-00001-0,餐飲場所
保立商行,75921345,台北市信義區和平東路3段331號,A-175921345-00001-5,餐飲場所
好冰冰店,75927729,台北市信義區虎林街48-1號1樓,A-175927729-00002-8,餐飲場所
極品美味屋,75930766,台北市信義區忠孝東路5段768號,A-175930766-00001-2,餐飲場所
愛安國際有限公司,83285360,台北市信義區松隆路107號1樓,A-183285360-00001-4,餐飲場所
築間餐飲事業股份有限公司,83293333,台北市信義區忠孝東路五段695號1、2樓,A-183293333-00090-1,餐飲場所
築間餐飲事業股份有限公司,83293333,台北市信義區忠孝東路五段497號2樓,A-183293333-00142-9,餐飲場所
築間餐飲事業股份有限公司,83293333,台北市信義區忠孝東路五段497號1樓,A-183293333-00145-2,餐飲場所
築間餐飲事業股份有限公司,83293333,台北市信義區基隆路一段426號1樓,A-183293333-00177-7,餐飲場所
築間餐飲事業股份有限公司,83293333,台北市信義區忠孝東路四段515號D區1031,A-183293333-00218-3,餐飲場所
築間餐飲事業股份有限公司,83293333,台北市信義區松壽路12號3樓,A-183293333-00221-7,餐飲場所
饗樂餐飲實業股份有限公司信義松山分公司,83369712,台北市信義區松山路465巷2號,A-183369712-00001-8,餐飲場所
元利餐飲股份有限公司,83383897,台北市信義區松壽路11號3樓,A-183383897-00001-8,餐飲場所
慕溏股份有限公司,83388675,台北市信義區松壽路9號1樓,A-183388675-00002-8,餐飲場所
天海廚股份有限公司,83408898,台北市信義區忠孝東路5段68號47樓,A-183408898-00002-8,餐飲場所
恰吧恰吧股份有限公司,83426404,台北市信義區松高路19號4樓,A-183426404-00001-0,餐飲場所
聚唱文化有限公司忠孝分公司,83439040,台北市信義區忠孝東路5段297之1號1樓及297號地下1樓,A-183439040-00001-0,餐飲場所
龜派餐飲有限公司,83449785,台北市信義區逸仙路32巷13號,A-183449785-00001-7,餐飲場所
三浦龍國際有限公司,83463786,台北市信義區信安街103巷22號,A-183463786-00001-4,餐飲場所
龍昇飲食有限公司,83463934,台北市信義區忠孝東路4段553巷52弄5號1樓,A-183463934-00001-9,餐飲場所
亨悅食品有限公司,83469515,台北市信義區吳興街163號1樓,A-183469515-00001-0,餐飲場所
亨悅食品有限公司,83469515,台北市信義區吳興街193號1樓,A-183469515-00002-1,餐飲場所
創雲有限公司,83475777,台北市信義區松高路19號B2,A-183475777-00001-7,餐飲場所
已禾商行股份有限公司,83478824,台北市信義區吳興街117號1樓,A-183478824-00003-5,餐飲場所
岱財股份有限公司,83485000,台北市信義區中坡北路13號1樓,A-183485000-00001-7,餐飲場所
心茶有限公司,83491875,台北市信義區忠孝東路五段 8 號 2樓,A-183491875-00002-5,餐飲場所
錸德食品有限公司台大分公司,83492635,台北市信義區忠孝東路四段515號,A-183492635-00002-0,餐飲場所
贏到足忠孝股份有限公司,90511025,台北市信義區永吉路17號(吉祥道商場),A-190511025-00001-2,餐飲場所
金鶴林有限公司,90538713,台北市信義區信義路4段415之2號,A-190538713-00001-5,餐飲場所
無敵吉米有限公司,90550552,台北市信義區和平東路3段391巷8弄24號1樓,A-190550552-00001-0,餐飲場所
香旬餐飲有限公司,90550639,台北市信義區信安街186號1樓,A-190550639-00001-6,餐飲場所
八宇國際股份有限公司,90582604,台北市信義區松仁路28號4樓,A-190582604-00001-3,餐飲場所
大輪食驛有限公司,90596656,台北市信義區松壽路11號3樓(輪輪1976),A-190596656-00002-6,餐飲場所
神戶果實有限公司,90602799,台北市信義區松智路17號3樓,A-190602799-00002-2,餐飲場所
神戶果實有限公司,90602799,台北市信義區松高路11號B2,A-190602799-00009-9,餐飲場所
煜灃有限公司,90611024,台北市信義區基隆路1段35巷7弄45號1樓,A-190611024-00001-2,餐飲場所
香港瑞嵐控股有限公司,90615014,台北市信義區松壽路9號6樓,A-190615014-00001-5,餐飲場所
萬象小吃店,14327914,台北市信義區永吉路217號,A-114327914-00001-0,餐飲場所
新東陽股份有限公司,15319335,台北市信義區松山路11號1樓,A-115319335-00171-7,餐飲場所
悠旅生活事業股份有限公司,16097091,台北市信義區忠孝東路五段297號1樓,A-116097091-00039-3,餐飲場所
悠旅生活事業股份有限公司,16097091,台北市信義區松山路11號1樓,A-116097091-00045-0,餐飲場所
悠旅生活事業股份有限公司,16097091,台北市信義區東興路65號1樓,A-116097091-00094-4,餐飲場所
悠旅生活事業股份有限公司,16097091,台北市信義區忠孝東路五段8號2樓,A-116097091-00096-6,餐飲場所
実正拉麵舖,93126314,台北市信義區信義路5段150巷14弄2之2號1樓,A-202314584-00001-7,餐飲場所
公園餡餅粥小吃店,17255385,台北市信義區虎林街164巷19號1樓,A-202314760-00001-3,餐飲場所
木子白餐館,00562758,台北市信義區吳興街156巷16弄17號,A-202314866-00001-0,餐飲場所
江方實業股份有限公司,60566531,台北市信義區忠孝東路5段71巷16號1樓,A-202314928-00001-9,餐飲場所
米嵐商行,00616277,台北市信義區基隆路1段350之31號1樓,A-202315062-00001-9,餐飲場所
酷嗑斯美式炸雞 永吉店,,台北市信義區永吉路429號,A-202315702-00001-0,餐飲場所
奶油米粒商行,00541261,台北市信義區莊敬路212號,A-202316308-00001-3,餐飲場所
福味麵店,00507720,台北市信義區福德街233號1樓,A-202316370-00001-2,餐飲場所
秋記熗鍋麵,,台北市信義區松山路615巷3號,A-202333128-00001-2,餐飲場所
小莉鍋燒麵,,台北市信義區松山路615巷9號,A-202333146-00001-2,餐飲場所
姬樣商行,60081305,台北市信義區菸廠路88號,A-202333614-00001-2,餐飲場所
迪豆商行,00631087,台北市信義區吳興街600巷78號,A-202333829-00001-0,餐飲場所
漾早餐店,00671073,台北市信義區永吉路180巷66弄30號1樓,A-202333846-00001-9,餐飲場所
